Cod_Archivo,Nombres,Anio,Edad,Plataforma,Juego
PT03,Jolette Martinez,2020,23,DS,Puyo Pop Fever (JP sales)
PT03,Brylee Wilson,2019,41,XB,Trivial Pursuit unhinged
PT03,Myla Anderson,2019,34,XB,Yourself Fitness
PT03,Yuridia Wilson,2015,42,XB,World Soccer Winning Eleven 8 International
PT03,Montserrat Rodriguez,2015,43,XB,Test Drive: Eve of Destruction
PT03,Valery Moore,2016,25,XB,Ford Racing 3
PT03,Lilianna Anderson,2017,35,XB,MLB SlugFest Loaded
PT03,Leyla Wilson,2017,42,XB,Karaoke Revolution
PT03,Rihanna White,2019,36,XB,Forgotten Realms: Demon Stone
PT03,Addisyn Thomas,2017,26,PC,Counter-Strike: Source
PT03,Akeelah White,2017,23,GBA,Famicom Mini: Makaimura
PT03,Adison Thompson,2018,38,PS2,Astro Boy
PT03,Lilyana Thompson,2015,20,XB,Playboy: The Mansion
PT03,Nathalia Anderson,2017,22,GC,SeaWorld Adventure Parks: Shamu's Deep Sea Adventure
PT03,Paisley White,2020,31,GC,Pac-Man World 3
PT03,Yaretzi Thompson,2016,42,XB,Robots
PT03,Scarlet Jackson,2018,36,GBA,Barbie and the Magic of Pegasus
PT03,Braelyn Moore,2017,37,DS,SD Gundam G Generation DS
PT03,Kamila Thompson,2018,33,PSP,Bleach: Heat the Soul
PT03,Cailyn Jackson,2020,32,PS2,Psychonauts
PT03,Bethzy Davis,2019,20,PSP,The Legend of Heroes: A Tear of Vermillion
PT03,Adyson Wilson,2019,19,XB,Ford Mustang: The Legend Lives
PT03,Joselin Taylor,2019,26,DS,Scooby-Doo! Unmasked
PT03,Mariyah Jackson,2018,41,XB,World Championship Poker 2: Featuring Howard Lederer
PT03,Kinley Taylor,2015,27,DS,Snood 2: On Vacation
PT03,Jaylah Rodriguez,2020,33,XB,Ninja Gaiden Black
PT03,Charlee Lee,2016,40,DS,Tak: The Great Juju Challenge
PT03,Adamaris Anderson,2015,45,PC,Black & White 2
PT03,Malaya Lee,2019,35,PSP,GripShift
PT03,Khloe Taylor,2016,29,XB,Shrek SuperSlam
PT03,Amirah Anderson,2019,19,PS2,Total Overdose: A Gunslinger's Tale in Mexico
PT03,Briley White,2020,26,PS2,Romance of the Three Kingdoms X
PT03,Jorja Jackson,2016,18,DS,Sega Casino
PT03,Rayne Thompson,2017,27,DS,Fullmetal Alchemist: Dual Sympathy
PT03,Sanai Jackson,2016,31,PS2,Rugby 2005
PT03,Dahlia Moore,2020,41,GBA,2-in-1 Game Pack: Spider-Man & Spider-Man 2
PT03,Lorelai Thomas,2018,45,PSP,Super Robot Taisen MX Portable
PT03,Neveah Jackson,2020,42,XB,Sniper Elite
PT03,Izabelle Thomas,2020,37,XB,The Suffering: Ties That Bind
PT03,Miley Martin,2020,27,PSP,Harvest Moon: Boy & Girl
PT03,Mylee Martin,2020,41,PC,RollerCoaster Tycoon 3: Platinum
PT03,Jordin Moore,2015,35,GC,Digimon World 4
PT03,Jaslene Anderson,2020,18,GC,Ty the Tasmanian Tiger 3: Night of the Quinkan
PT03,Audrina Thomas,2020,44,GC,Bleach GC: Tasogare Ni Mamieru Shinigami
PT03,Azul Jackson,2016,38,PS2,Fire Pro Wrestling Returns
PT03,Marely Thompson,2020,22,XB,Tim Burton's The Nightmare Before Christmas: Oogie's Revenge
PT03,Shiloh Taylor,2017,35,XB,Royal Palace of White Sword and The City of Gentiles
PT03,Madilynn White,2020,38,XB,The Incredibles: Rise of the Underminer
PT03,Jaeda Thompson,2016,30,PS2,Killer7
PT03,Jazlynn Thomas,2019,44,PS2,Barnyard
PT03,Londyn Thompson,2017,21,PC,Medieval II: Total War
PT03,Giada Jackson,2018,27,PSP,Blitz: Overtime
PT03,Adelyn Wilson,2018,42,DS,Scooby-Doo! Who's Watching Who?
PT03,Jocelynn White,2020,19,PS2,Let's Ride! Silver Buckle Stables
PT03,Mylie Martin,2017,18,X360,Import Tuner Challenge (American sales)
PT03,Adalyn Garcia,2020,39,DS,Crash Boom Bang!
PT03,Aliana Taylor,2018,22,PSP,Def Jam Fight For NY: The Takeover
PT03,Giuliana Lee,2015,29,PSP,Riviera: The Promised Land
PT03,Azaria Rodriguez,2019,24,DS,Justice League Heroes
PT03,Zaniyah Moore,2017,43,PSP,Kawashima Ryuuta Kyouju Kanshuu Nouryoku Trainer Portable 2
PT03,Alyvia Thomas,2019,19,DS,Naruto RPG 3: Rejiuu vs Konoha Shoutai
PT03,Joseline Lee,2015,44,GC,Battle Stadium D.O.N
PT03,Kelis Martinez,2016,33,PS2,Nobunaga's Ambition: Iron Triangle
PT03,Lillianna Lee,2015,37,PSP,Viewtiful Joe: Red Hot Rumble
PT03,Kylah Thompson,2015,22,Wii,The Ant Bully
PT03,Hadassah Jackson,2015,20,PSP,Shrek Smash n' Crash Racing
PT03,Allisson Garcia,2016,26,PC,Star Wars: Empire at War
PT03,Caylee Moore,2020,18,DS,Bomberman Land Touch!
PT03,Mareli White,2018,35,X360,Spectral Force 3
PT03,Dayami Jackson,2019,19,DS,Tabi no Yubisashi Kaiwachou DS: DS Series 4 America
PT03,Alisson Lee,2015,35,PSP,50 Cent: Bulletproof
PT03,Nylah White,2019,44,GBA,LEGO Star Wars II: The Original Trilogy
PT03,Jazlene Rodriguez,2018,33,DS,Charlotte's Web
PT03,Adalynn Martinez,2020,28,GBA,Monster House
PT03,Jaslyn Lee,2016,25,PS2,Shin Megami Tensei: Devil Summoner - Raidou Kuzunoha vs. The Soulless Army
PT03,Gemma Martinez,2015,42,DS,Unou no Tatsujin: Soukai! Machigai Museum 2
PT03,Lailah Garcia,2018,20,PS2,Yu-Gi-Oh! GX: The Beginning of Destiny (US sales)
PT03,Brynlee Martin,2020,26,PC,Star Wars: Empire at War - Gold Pack
PT03,Raelynn Rodriguez,2017,19,PS3,NCAA March Madness 08
PT03,Marlie Martinez,2015,24,PS3,NHL 2K8
PT03,Anabella Garcia,2018,20,DS,Jenga World Tour
PT03,Ariella Jackson,2020,32,PSP,Atari Classics Evolved
PT03,Kamora Garcia,2019,25,Wii,Kawasaki Quad Bikes
PT03,Paityn Martinez,2017,43,PS2,Jikkyou Powerful Pro Yakyuu 14 Ketteiban
PT03,Payten Garcia,2015,27,PSP,Jikkyou Powerful Pro Yakyuu Portable 2
PT03,Amiah Rodriguez,2015,33,DS,Reading Training
PT03,Averi Rodriguez,2019,36,DS,Ochaken no Heya DS 2
PT03,Avah Martinez,2020,44,PSP,Beowulf: The Game
PT03,Karsyn Garcia,2018,45,DS,"Saiyuuki: Kinkaku, Ginkaku no Inbou"
PT03,Jamiya Martinez,2019,41,PS2,Mugen Keitai Disgaea
PT03,Laylah Rodriguez,2015,44,PS2,Pachitte Chonmage Tatsujin 10: Pachinko Fuyu no Sonata
PT03,Carleigh Smith,2017,23,PS2,Kenka Banchou 2: Full Throttle
PT03,Kenley Rodriguez,2016,33,X360,Zoids Assault
PT03,Sloane Garcia,2015,45,DS,Kurikin: Nano Island Story
PT03,Elianna Johnson,2020,36,Wii,Naruto Shippuden: Gekito Ninja Taisen! EX 2
